2024-05-22 09:41:45,741 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:54:49,680 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:55:41,866 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:55:41,867 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:55:49,396 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:55:49,398 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:56:04,543 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:56:04,543 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:56:27,609 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:56:27,611 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:56:41,693 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:56:41,695 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:56:50,073 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:56:50,075 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:57:09,106 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:57:09,107 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:57:24,609 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:57:24,614 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 15:58:44,689 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 15:58:44,691 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 16:00:12,938 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 16:00:12,941 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 16:00:51,034 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 16:00:51,038 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 16:02:42,671 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 16:02:42,675 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 16:07:05,539 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 16:07:05,541 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 19:25:33,225 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 19:25:33,228 - WARNING - 異常-載台CC 建議-修整砂輪
2024-07-27 19:26:04,995 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-07-27 19:26:04,997 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 22:01:47,790 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 22:02:37,764 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 22:02:37,767 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 22:05:46,225 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 22:05:46,227 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 22:06:26,707 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 22:06:26,708 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 22:55:56,514 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 22:55:56,517 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 23:10:51,239 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 23:10:51,241 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 23:11:16,421 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 23:11:16,423 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 23:12:10,620 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 23:12:10,626 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 23:12:32,320 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 23:12:32,323 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 23:14:59,732 - WARNING - 異常-主軸上方ACM 建議-修整砂輪
2024-08-12 23:14:59,733 - WARNING - 異常-載台CC 建議-修整砂輪
2024-08-12 23:14:59,734 - WARNING - 異常-主軸下方ACM 建議-修整砂輪
2024-09-01 14:17:35,845 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:17:43,292 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:17:53,085 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:17:54,602 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:17:58,867 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:18:07,150 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:18:56,694 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:18:56,695 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:19:19,834 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:20:27,825 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:20:27,827 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:21:27,073 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:21:54,290 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:21:57,276 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:23:09,300 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:23:09,301 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:23:11,363 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:23:11,363 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:23:41,711 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:23:43,783 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:26:43,666 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:26:43,667 - ERROR - Error processing MQTT message: Working outside of application context.

This typically means that you attempted to use functionality that needed
the current application. To solve this, set up an application context
with app.app_context(). See the documentation for more information.
2024-09-01 14:28:22,735 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:28:22,735 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:28:25,108 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 14:28:25,108 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 17:17:56,383 - ERROR - Error processing MQTT message: 'Sensors' object is not subscriptable
2024-09-01 17:17:56,403 - ERROR - Error processing MQTT message: 'Sensors' object is not subscriptable
2024-09-01 17:18:25,484 - ERROR - Error processing MQTT message: 'Sensors' object is not subscriptable
2024-09-01 17:18:25,485 - ERROR - Error processing MQTT message: 'Sensors' object is not subscriptable
2024-09-01 17:18:53,777 - ERROR - Error processing MQTT message: 'Sensors' object is not subscriptable
2024-09-01 17:18:53,795 - ERROR - Error processing MQTT message: 'Sensors' object is not subscriptable
2024-09-01 17:19:18,434 - ERROR - Error processing MQTT message: 'Sensors' object is not subscriptable
2024-09-01 17:19:58,407 - ERROR - Error processing MQTT message: '>=' not supported between instances of 'str' and 'float'
2024-09-01 17:29:47,931 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-01 17:29:47,931 - ERROR - Error processing MQTT message: 'dict' object has no attribute 'id'
2024-09-10 12:51:01,057 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 12:51:01,057 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 12:52:11,353 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 12:52:14,758 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 12:52:17,277 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 12:52:25,041 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 12:53:27,824 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 12:53:28,632 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 12:53:41,835 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 12:53:42,357 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 12:54:26,541 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 12:54:26,541 - ERROR - Error processing MQTT message: Working outside of request context.

This typically means that you attempted to use functionality that needed
an active HTTP request. Consult the documentation on testing for
information about how to avoid this problem.
2024-09-10 16:37:20,646 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:37:21,043 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:37:26,367 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:37:26,818 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:38:18,172 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:38:24,154 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:38:27,932 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:38:29,431 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:38:30,936 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:38:32,447 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:38:38,150 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:39:10,480 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:39:10,511 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:39:13,646 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:39:13,650 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:39:15,851 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 16:39:15,854 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:12:05,174 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:12:05,193 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:00,545 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:00,551 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:24,550 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:24,557 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:27,654 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:27,657 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:29,657 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:29,659 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:34,432 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:19:34,435 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:20:48,979 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:20:48,996 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:20:51,652 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:20:51,657 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:21:50,849 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:21:50,856 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:22:14,004 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:22:14,035 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:27:54,084 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:27:54,087 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:27:57,155 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:27:57,158 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:27:58,950 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:27:58,953 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:28:00,675 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:28:00,683 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:29:08,652 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:30:23,087 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:30:24,626 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:21,063 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:22,642 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:24,609 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:49,777 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:51,652 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:53,088 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:54,559 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:56,058 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:57,131 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:31:58,654 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:00,132 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:19,414 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:19,430 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:21,145 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:21,147 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:22,991 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:22,992 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:24,460 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:24,461 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:25,605 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:25,606 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:28,762 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:28,846 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:30,481 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:32:30,482 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:09,473 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:09,530 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:11,016 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:11,017 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:12,479 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:12,480 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:17,026 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:17,028 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:18,504 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:18,508 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:28,993 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:30,670 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:32,153 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:33,645 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:34:35,125 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:35:24,483 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:35:24,514 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:42:56,045 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:42:58,192 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:42:59,676 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:43:00,878 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:42,195 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:42,197 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:44,659 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:44,660 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:45,991 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:46,008 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:49,117 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:49,120 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:50,611 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:50,613 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:52,151 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:53:52,152 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:32,155 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:36,167 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:37,673 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:39,103 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:40,626 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:42,122 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:43,617 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:45,147 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:48,170 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:50,176 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:51,653 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:52,950 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:58,026 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:54:59,499 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:29,165 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:30,173 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:31,717 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:33,176 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:34,183 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:42,681 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:43,991 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:45,482 - WARNING - 異常-主軸上方1 建議-修整砂輪
2024-09-10 17:55:47,019 - WARNING - 異常-主軸上方1 建議-修整砂輪
